Time (CST),ST_10 cm_C,ST_50 cm_C,ST_100 cm_C,AvgAirTemp_C,AvgRelHum_%,AvgWindSpeed_m/s,AvgWindDir_Deg,TotalSolRad_MJ/m2,Rainfall_mm,Snow Depth_mm,SoilMoisture
12/29/2015,-2.136833333,2.076291667,5.112458333,-8.205416667,84.89333333,2.564625,123.8407917,0.117625,0,73,0.3422
12/30/2015,-2.0275,1.90475,5.031375,-10.49041667,84.25416667,1.183541667,288.8666667,0.240333333,0,78,0.3422
12/31/2015,-2.414708333,1.765458333,4.95125,-10.19666667,81.46166667,3.129375,263.3458333,0.206041667,0,96,0.3422
1/1/2016,-2.151125,1.674833333,4.858291667,-6.540916667,78.26375,3.610875,260.4541667,0.278458333,0,94,0.3422
1/2/2016,-2.263666667,1.558291667,4.759208333,-5.303916667,77.00708333,3.608291667,281.0125,0.278916667,0,89,0.3422
1/3/2016,-1.885416667,1.443125,4.636083333,-6.063958333,84.65125,2.089875,274.3833333,0.283458333,0,84,0.3422
1/4/2016,-2.673333333,1.325708333,4.510208333,-8.241458333,81.32416667,5.02475,169.2541667,0.2525,0,83,0.3422
1/5/2016,-2.534666667,1.234416667,4.395666667,-5.514833333,80.88375,4.425375,156.7208333,0.207583333,0,79,0.3422
1/6/2016,-1.772583333,1.13475,4.273791667,-2.755333333,91.86666667,2.319666667,69.30916667,0.067208333,0,79,0.3422
1/7/2016,-1.392083333,1.065833333,4.168083333,-4.651958333,95.2875,2.09225,258.2194583,0.136916667,0,99,0.3422
1/8/2016,-1.341375,0.999583333,4.082375,-11.32125,86.80958333,4.000875,331.4844583,0.176208333,0,232,0.3422
1/9/2016,-1.856666667,0.952833333,4.050291667,-20.62875,69.185,3.492791667,311.7754583,0.29825,0,225,0.3422
1/10/2016,-2.76025,0.898208333,4.001166667,-23.4825,73.79791667,0.904041667,190.68375,0.248625,0,218,0.3422
1/11/2016,-3.065291667,0.815166667,3.882041667,-19.51458333,77.90541667,2.967875,247.6458333,0.179416667,0,215,0.3422
1/12/2016,-3.809416667,0.738,3.879166667,-21.27541667,72.34416667,2.376666667,245.3625,0.302125,0,215,0.3422
1/13/2016,-3.424375,0.65925,3.780458333,-10.666625,83.07041667,2.178458333,184.3245833,0.248333333,0,178,0.3422
1/14/2016,-2.632541667,0.509666667,3.624041667,-8.699625,89.48333333,2.871791667,71.57608333,0.119833333,0,179,0.3422
1/15/2016,-2.552166667,0.387666667,3.576708333,-19.25541667,77.20625,3.382541667,344.2083333,0.232625,0,247,0.3422
1/16/2016,-3.056833333,0.330666667,3.535166667,-23.46875,70.16833333,2.884333333,313.3666667,0.315291667,0,238,0.3422
1/17/2016,-3.955333333,0.246,3.507291667,-25.61541667,69.17208333,1.007458333,268.2291667,0.316458333,0,233,0.3422
1/18/2016,-3.794166667,0.143125,3.351541667,-17.755,69.58666667,1.156166667,164.8920833,0.235666667,0,230,0.3422
1/19/2016,-3.78475,0.018916667,3.252375,-15.41958333,76.02083333,4.042,151.1583333,0.169333333,0,229,0.3422
1/20/2016,-3.175208333,-0.03425,3.1495,-7.68575,89.4875,2.58975,109.1379167,0.117,0,225,0.3422
1/21/2016,-2.718791667,-0.0925,3.065416667,-9.852833333,84.48083333,2.1875,221.908375,0.233291667,0,230,0.3422
1/22/2016,-3.123916667,-0.143333333,3.0105,-13.50125,81.76458333,2.644625,199.0185,0.308416667,0,230,0.3422
1/23/2016,-2.997041667,-0.146875,2.928166667,-6.6085,84.525,5.888833333,176.2416667,0.237833333,0,226,0.3422
1/24/2016,-2.391125,-0.188166667,2.8185,-4.835625,90.0875,2.6705,187.735125,0.143166667,0,220,0.3422
1/25/2016,-2.19275,-0.182375,2.765041667,-5.716458333,87.75833333,3.570333333,340.2541667,0.218833333,0,220,0.3422
1/26/2016,-2.027125,-0.154708333,2.707166667,-4.829208333,80.34666667,2.556458333,258.0066667,0.228208333,0,227,0.3422
1/27/2016,-1.779708333,-0.117333333,2.651083333,-1.203291667,81.46666667,6.588,244.8125,0.272541667,0,221,0.3429
1/28/2016,-0.987833333,-0.108791667,2.577458333,-4.270333333,84.5,3.603166667,231.6551667,0.184916667,0,111,0.3519
1/29/2016,-1.260125,-0.027166667,2.555375,-0.681666667,85.8375,4.824625,193.85,0.180916667,0,109,0.3573
1/30/2016,-0.797875,0.05325,2.511416667,1.238375,82.3325,2.698875,244.7458333,0.184875,0,105,0.3667
1/31/2016,-1.341166667,0.11575,2.557291667,-2.951375,89.71333333,1.040208333,251.4741667,0.358291667,0,104,0.3703
2/1/2016,-1.184708333,0.153375,2.512041667,-3.033041667,85.38208333,1.009083333,179.1820833,0.330666667,0,105,0.3598
2/2/2016,-1.130708333,0.134208333,2.423041667,-3.948666667,86.63125,2.964416667,91.70783333,0.062166667,0,108,0.3711
2/3/2016,-2.3835,0.156083333,2.456833333,-7.847208333,77.73083333,2.828,231.0066667,0.36675,0,116,0.3711
2/4/2016,-2.149375,0.122125,2.423958333,-6.941458333,82.74166667,2.156166667,250.3502917,0.297166667,0,115,0.3711
2/5/2016,-2.41575,0.083333333,2.413541667,-6.14,83.61875,2.8675,199.0625,0.355791667,0,117,0.3711
2/6/2016,-2.288458333,0.038208333,2.371833333,-1.1695,82.39791667,3.903125,187.5583333,0.237583333,0,119,0.3723
2/7/2016,-0.951333333,-0.012708333,2.291916667,-1.897666667,81.08791667,7.544375,311.425,0.08125,0,96,0.3923
2/8/2016,-2.038125,-0.046,2.291375,-10.98458333,81.76,6.620833333,319.8969167,0.336125,0,94,0.3951
2/9/2016,-3.321625,-0.09125,2.25775,-12.80541667,75.01083333,3.172791667,250.31925,0.206291667,0,146,0.395
2/10/2016,-3.812958333,-0.185291667,2.234541667,-13.38208333,71.63791667,2.086833333,58.8595,0.326666667,0,145,0.395
2/11/2016,-3.958291667,-0.340958333,2.186541667,-12.86083333,68.48791667,1.213833333,214.6154167,0.247708333,0,145,0.3883
2/12/2016,-4.715333333,-0.485458333,2.166541667,-17.2825,68.34666667,3.501416667,325.4783333,0.477875,0,145,0.395
2/13/2016,-6.240958333,-0.651625,2.129416667,-16.2975,65.52541667,4.135208333,165.9291667,0.354916667,0,144,0.395
2/14/2016,-5.416916667,-0.801291667,2.028791667,-9.117416667,83.22458333,5.345708333,168.6,0.127916667,0,146,0.395
2/15/2016,-3.566291667,-0.837708333,1.998291667,-2.535166667,88.51791667,2.110958333,176.09875,0.44975,0,227,0.3951
2/16/2016,-2.268541667,-0.912125,1.873458333,-5.329,78.28,3.097583333,22.50829167,0.231958333,0,226,0.3963
2/17/2016,-2.895875,-0.884041667,1.8165,-4.613791667,71.515,3.951458333,135.3154167,0.239708333,0,163,0.3964
2/18/2016,-1.7155,-0.807875,1.759291667,1.075416667,84.71333333,6.924375,149.9,0.272541667,0,160,0.4017
2/19/2016,-0.740041667,-0.720458333,1.714916667,3.584791667,84.99375,4.139333333,247.2333333,0.314583333,0,134,0.4321
2/20/2016,-0.342791667,-0.66425,1.640666667,0.516166667,85.79791667,3.560125,197.4032083,0.202083333,0,53,0.4464
2/21/2016,-0.328375,-0.639875,1.604166667,-5.931666667,80.20958333,2.9175,160.8494167,0.251,0,52,0.4409
2/22/2016,-0.42825,-0.534333333,1.5975,-2.498208333,83.09166667,3.462041667,184.2958333,0.279583333,0,81,0.4302
2/23/2016,-0.318583333,-0.453708333,1.552541667,0.275583333,89.55458333,2.79175,244.271375,0.14,0,64,0.4306
2/24/2016,-0.368875,-0.402291667,1.558416667,-1.335,85.58875,1.990833333,204.79875,0.392208333,0,68,0.4317
2/25/2016,-0.310333333,-0.371041667,1.52675,-2.751666667,78.525,3.216416667,271.955125,0.189083333,0,70,0.4333
2/26/2016,-0.614083333,-0.256083333,1.574916667,0.916708333,74.57333333,3.591375,216.4916667,0.531583333,0,73,0.4465
2/27/2016,-0.230125,-0.153541667,1.580708333,5.162958333,68.73916667,2.470083333,206.4767083,0.546416667,0,14,0.4337
2/28/2016,-0.2005,-0.183916667,1.518875,-2.117791667,84.33375,4.519166667,303.3333333,0.261958333,0,0,0.4429
2/29/2016,-0.387833333,-0.193166667,1.522291667,-12.15616667,65.00875,5.676,48.53029167,0.517791667,0,0,0.444
3/1/2016,-1.606083333,-0.104125,1.55875,-8.89425,57.565,2.112333333,217.50375,0.624916667,0,0,0.444
3/2/2016,-1.462666667,-0.086375,1.481458333,-3.601833333,72.58541667,2.343,147.2229167,0.141625,0,0,0.444
3/3/2016,-1.432541667,-0.095458333,1.496541667,-5.019208333,71.03916667,1.727708333,145.10975,0.279416667,0,3,0.4442
3/4/2016,-1.720708333,-0.108208333,1.504833333,-1.469041667,81.12416667,4.750333333,231.2708333,0.143625,0,2,0.4439
3/5/2016,-1.119833333,-0.106791667,1.506625,-1.463916667,82.37416667,4.392333333,168.1565417,0.441583333,0,0,0.4439
3/6/2016,-0.408,-0.030833333,1.518833333,8.009375,67.99916667,3.5235,159.0058333,0.637708333,0,0,0.444
3/7/2016,-0.011583333,-0.012833333,1.488833333,8.287041667,81.46208333,2.775458333,140.380125,0.567375,0,0,0.4446
3/8/2016,0.728583333,0.009583333,1.045791667,3.69825,92.73333333,3.984125,252.6200417,0.077666667,0,0,0.4457
3/9/2016,0.017625,0.002166667,1.216791667,-2.320166667,90.73333333,2.413708333,259.57025,0.158625,0,14,0.4476
3/10/2016,0.37175,0.086958333,1.4045,1.081833333,91.60833333,3.053166667,164.2,0.446916667,0,16,0.448
3/11/2016,1.569958333,0.167125,1.443416667,7.833291667,76.40375,3.774958333,176.8441667,0.627958333,0,0,0.4484
3/12/2016,2.130333333,0.18425,1.45225,10.17329167,68.13708333,3.0455,161.7087083,0.660916667,0,0,0.4485
3/13/2016,3.350875,0.19425,1.419416667,9.324333333,93.29916667,4.69875,158.4375,0.126166667,0,0,0.4457
3/14/2016,5.145833333,0.343458333,1.46275,10.859125,86.77375,3.610458333,155.4666667,0.6285,0,0,0.4422
3/15/2016,6.464083333,0.897541667,1.4715,9.841541667,77.38625,4.398,258.3208333,0.546083333,0,0,0.4324
3/16/2016,4.2655,1.789416667,1.573083333,3.639875,73.49166667,5.2265,304.3333333,0.52625,0,0,0.4175
3/17/2016,2.927416667,2.121416667,1.713541667,-0.442125,87.36666667,4.195416667,279.910125,0.290041667,0,0,0.4072
3/18/2016,2.238041667,2.13475,1.877583333,-0.519416667,85.13833333,1.478708333,201.385,0.230291667,0,12,0.3998
3/19/2016,2.717291667,2.107625,2.037666667,0.054083333,76.95916667,2.236125,221.27125,0.48425,0,28,0.3955
3/20/2016,2.384458333,2.135375,2.156916667,0.593,70.19875,1.490375,221.318625,0.478916667,0,25,0.3922
3/21/2016,2.83625,2.154333333,2.2075,3.477041667,59.64375,3.393083333,115.2375,0.565458333,0,23,0.3896
3/22/2016,3.738416667,2.265333333,2.271708333,3.792666667,65.11666667,4.075375,46.46791667,0.599833333,0,0,0.3873
3/23/2016,3.503333333,2.457166667,2.352416667,1.085,39.55125,3.757291667,33.363625,0.66325,0,0,0.3857
3/24/2016,3.189041667,2.561916667,2.475666667,1.438958333,49.83625,1.902916667,222.3088333,0.815625,0,0,0.3839
3/25/2016,3.235791667,2.608791667,2.4815,1.686708333,75.20166667,4.364166667,83.93245833,0.210666667,0,0,0.3823
3/26/2016,2.808708333,2.666375,2.601333333,-0.80025,68.5575,3.584458333,46.962375,0.848291667,0,15,0.3824
3/27/2016,3.096958333,2.644875,2.668916667,4.138791667,55.54125,2.068291667,192.3842083,0.796291667,0,0,0.3824
3/28/2016,5.255291667,2.754375,2.701208333,7.36625,55.92791667,2.621958333,87.25820833,0.809208333,0,0,0.378
3/29/2016,6.187875,3.11725,2.723666667,11.80575,49.02458333,3.94825,152.9375,0.628583333,0,0,0.3769
3/30/2016,7.217333333,3.569083333,2.806625,8.398333333,75.51666667,2.717875,42.82025,0.502208333,0,0,0.3757
3/31/2016,5.956583333,3.978208333,2.95025,4.479833333,65.40125,3.568833333,244.4939583,0.599458333,0,0,0.3747
4/1/2016,4.420958333,4.093,3.121625,-0.804166667,53.63833333,5.275791667,314.2125,0.847666667,0,0,0.3737
4/2/2016,3.149625,3.944083333,3.256958333,-3.416041667,50.50708333,4.671916667,286.9333333,0.644416667,0,0,0.3771
4/3/2016,3.588208333,3.722291667,3.374791667,1.9655,52.81083333,5.153416667,169.1916667,0.812583333,0,0,0.376
4/4/2016,3.885375,3.576041667,3.422083333,-0.621791667,52.95208333,2.511333333,238.3269167,0.791458333,0,0,0.375
4/5/2016,3.687833333,3.579833333,3.415625,5.390875,56.57041667,5.4725,144.6416667,0.315,0.010583333,0,0.374
4/6/2016,3.660291667,3.56325,3.435125,2.374291667,81.51708333,3.240458333,297.4925,0.193708333,0,0,0.3732
4/7/2016,3.153791667,3.536541667,3.455458333,1.82825,83.71041667,4.547333333,305.6166667,0.189208333,0.252958333,0,0.3691
4/8/2016,2.542375,3.435708333,3.512291667,-3.341708333,62.44083333,5.023375,273.5074583,0.776958333,0,0,0.3685
4/9/2016,1.776458333,3.274541667,3.517083333,0.679541667,44.23583333,6.045416667,146.5879167,0.699666667,0,0,0.3679
4/10/2016,2.755125,3.092916667,3.506166667,3.226875,54.46916667,5.954625,288.4916667,0.612791667,0,0,0.3677
4/11/2016,3.1565,3.048833333,3.495083333,-1.074666667,52.895,4.616583333,269.1145833,0.983541667,0,0,0.3852
4/12/2016,2.726666667,3.070541667,3.447458333,1.426583333,48.29958333,3.731041667,139.0266667,0.713958333,0,0,0.3848
4/13/2016,4.651083333,3.096291667,3.432958333,8.380416667,58.15541667,2.035666667,151.42125,0.98675,0,0,0.3843
4/14/2016,7.16825,3.451708333,3.380208333,15.85958333,46.265,3.669208333,164.4183333,0.547541667,0,0,0.383
4/15/2016,8.133208333,4.058625,3.381291667,16.70291667,50.45833333,6.1615,170.1375,0.305375,0,0,0.3812
4/16/2016,8.940541667,4.6195,3.503833333,10.95383333,84.87375,2.842208333,134.7469167,0.511625,0.1545,0,0.3793
4/17/2016,8.43625,5.108208333,3.675125,7.226208333,92.96666667,3.632125,151.596,0.404916667,0.021166667,0,0.3773
4/18/2016,8.036958333,5.4325,3.847666667,8.43625,92.25833333,4.235625,72.578625,0.216,0.120625,0,0.3768
4/19/2016,8.444416667,5.633083333,4.024833333,9.228208333,93.03333333,1.9585,112.74375,0.196916667,0.319541667,0,0.4075
4/20/2016,9.87,5.880791667,4.204416667,12.3825,84.75208333,1.067166667,207.5216667,0.540708333,0,0,0.4119
4/21/2016,9.6325,6.262125,4.391666667,8.223958333,73.71583333,4.03225,229.3999583,0.871416667,0,0,0.4053
4/22/2016,9.359583333,6.494791667,4.568291667,8.081,57.9175,1.690916667,136.4595833,1.031,0,0,0.3833
4/23/2016,9.51625,6.68925,4.705625,13.27541667,61.84916667,4.76925,115.3625,0.38775,0,0,0.3806
4/24/2016,9.3325,6.849458333,4.847708333,9.500625,85.17625,5.334708333,73.65208333,0.28675,0.860416667,0,0.4107
4/25/2016,8.026041667,6.956166667,5.021333333,6.04725,93.85833333,3.680333333,61.87583333,0.13625,0.69425,0,0.4215
4/26/2016,7.414666667,6.862,5.189666667,5.854625,80.23,2.775333333,79.68,0.211875,0,0,0.3978
4/27/2016,7.82,6.7395,5.307875,9.159333333,40.02208333,3.89225,78.21958333,0.585208333,0,0,0.3756
4/28/2016,8.58925,6.697333333,5.385375,10.153625,36.0075,2.892833333,52.73333333,0.746083333,0,0,0.3653
4/29/2016,9.567625,6.79925,5.446166667,10.84691667,55.34208333,2.510291667,59.56333333,1.086833333,0,0,0.3581
4/30/2016,10.00125,7.066166667,5.509625,11.515625,44.175,4.606666667,59.60791667,1.031541667,0,0,0.352
5/1/2016,10.079625,7.271791667,5.602083333,10.67195833,46.61458333,1.464916667,177.0249583,1.130375,0,0,0.3464
5/2/2016,10.8475,7.475875,5.691666667,14.06008333,41.45,1.647291667,214.9875,1.050791667,0,0,0.3459
5/3/2016,11.18125,7.770958333,5.810208333,14.43145833,44.18333333,4.727208333,221.3805417,1.103291667,0,0,0.3391
5/4/2016,11.26583333,7.989708333,5.93575,12.903875,43.42208333,2.0305,244.2785833,1.115583333,0,0,0.3333
5/5/2016,12.51958333,8.2075,6.02,22.1925,29.08208333,3.966,201.625,1.068333333,0,0,0.329
5/6/2016,13.59083333,8.537916667,6.140791667,19.96791667,36.64916667,4.508375,152.129375,0.928916667,0,0,0.325
5/7/2016,12.28083333,8.86125,6.349,13.26491667,36.69791667,1.617208333,283.4317917,1.002333333,0,0,0.3153
5/8/2016,12.0525,8.985416667,6.505416667,16.45025,33.59791667,2.409083333,166.4554167,0.894291667,0,0,0.3123
5/9/2016,12.16291667,9.07125,6.6315,16.65708333,44.15041667,5.021208333,133.8333333,0.520041667,0,0,0.3093
5/10/2016,11.89166667,9.138333333,6.76875,13.66083333,74.81916667,4.369625,131.8166667,0.419458333,0.087833333,0,0.3078
5/11/2016,12.35208333,9.198333333,6.90675,14.29083333,67.02708333,3.561791667,210.4666667,0.6505,0.010583333,0,0.3066
5/12/2016,10.76208333,9.27375,7.052458333,9.511416667,66.39708333,4.863333333,292.7916667,0.458625,0,0,0.312
5/13/2016,9.017916667,9.146666667,7.165125,5.283291667,56.31416667,5.087333333,325.6958333,0.451958333,0,0,0.3109
5/14/2016,8.555916667,8.831666667,7.271,5.041458333,45.00791667,3.9815,281.47625,1.130333333,0,0,0.3099
5/15/2016,9.653916667,8.57625,7.267541667,12.56304167,35.82375,3.344208333,220.6770833,0.881083333,0,0,0.3082
5/16/2016,11.003875,8.542916667,7.258208333,11.55291667,49.34291667,2.246958333,98.60041667,1.09225,0,0,0.3061
5/17/2016,11.78772727,8.675,7.266958333,12.98525,41.94583333,1.083875,187.2755417,1.199,0,0,0.2969
5/18/2016,13.20208333,8.969166667,7.262166667,16.32995833,35.37791667,3.276125,166.4416667,1.160333333,0,0,0.2943
5/19/2016,13.82,9.310833333,7.296958333,18.87416667,34.50875,4.585125,170.45,0.98475,0,0,0.2914
5/20/2016,13.94041667,9.6375,7.3975,18.83,41.85875,3.737291667,147.2,0.678875,0,0,0.2897
5/21/2016,14.94291667,9.882083333,7.504541667,20.99416667,40.11208333,3.787375,158.8875,1.162333333,0,0,0.2875
5/22/2016,15.1925,10.175,7.617791667,21.98708333,43.7625,5.760208333,173.2791667,0.734541667,0,0,0.2908
5/23/2016,17.25458333,10.50875,7.754583333,22.28958333,56.83375,3.075625,194.5814583,1.075166667,0.010583333,0,0.2892
5/24/2016,17.80416667,10.96791667,7.933041667,22.08125,43.93958333,2.521166667,184.2229167,1.102208333,0,0,0.2871
5/25/2016,16.72041667,11.4025,8.09425,18.21416667,76.75333333,3.056208333,164.2208333,0.373583333,0.705916667,0,0.2875
5/26/2016,16.54708333,11.65,8.320833333,17.46916667,77.29958333,2.631958333,235.4670833,0.937958333,0.010583333,0,0.3013
5/27/2016,17.43916667,11.85458333,8.490833333,17.37958333,83.53416667,2.126291667,114.5209583,0.756458333,0.351333333,0,0.2818
5/28/2016,17.45416667,12.15625,8.627916667,17.41416667,82.73708333,2.365916667,77.99225,0.68,0,0,0.2801
5/29/2016,17.6325,12.41791667,8.819583333,18.73333333,70.01,2.353958333,279.7779167,0.867125,0,0,0.2861
5/30/2016,18.10583333,12.62666667,8.98125,21.62708333,52.37291667,2.899875,179.33,1.045291667,0.132291667,0,0.2879
5/31/2016,17.94458333,12.92041667,9.247916667,17.54041667,71.90375,4.651291667,210.3791667,0.859541667,0.055041667,0,0.3154
6/1/2016,15.82208333,13.07916667,9.4675,13.97625,79.85541667,5.091708333,287.1583333,0.539166667,0,0,0.318
6/2/2016,16.45541667,12.9575,9.632916667,17.23775,59.80166667,2.007833333,230.6791667,1.170166667,0,0,0.3152
6/3/2016,17.07041667,12.98333333,9.732916667,18.55125,70.04708333,2.879833333,194.1961667,0.487625,0.341875,0,0.318
6/4/2016,17.1725,13.10541667,9.8675,17.47375,81.95833333,3.576083333,250.969375,0.740875,0.07725,0,0.343
6/5/2016,17.29875,13.20625,9.995416667,20.32625,55.1525,3.8165,282.79,1.125375,0,0,0.3404
6/6/2016,16.45708333,13.30416667,10.11625,15.26,74.36291667,4.272625,313.5069167,0.807583333,0.175666667,0,0.2984
6/7/2016,16.70125,13.27291667,10.23583333,15.462125,61.31333333,1.832875,145.8132917,1.249291667,0,0,0.2955
6/8/2016,17.79083333,13.31166667,10.30375,19.75458333,50.46625,2.5775,138.2958333,1.179416667,0,0,0.2905
6/9/2016,19.9425,13.505,10.35041667,24.51416667,59.04958333,3.503041667,130.5875,1.197375,0,0,0.2849
6/10/2016,21.65458333,13.92625,10.46583333,25.35583333,62.0125,3.140166667,264.8595833,1.149833333,0.165083333,0,0.2795
6/11/2016,20.17166667,14.41958333,10.6175,20.74625,61.64708333,3.25475,98.71958333,0.977291667,0,0,0.2914
6/12/2016,20.12125,14.6375,10.74875,23.65541667,56.73,4.193583333,129.0583333,0.869541667,0,0,0.2875
6/13/2016,21.1575,14.76,10.93583333,21.40416667,60.88041667,2.593625,98.64445833,1.220083333,0,0,0.313
6/14/2016,19.24125,14.98708333,11.10458333,18.60041667,82.03458333,3.300125,105.1970833,0.3245,0.219083333,0,0.3219
6/15/2016,18.86125,15.00166667,11.27083333,19.39916667,82.89583333,3.4965,177.05725,0.634833333,0.021166667,0,0.3656
6/16/2016,19.99666667,14.93791667,11.39333333,21.38458333,75.05416667,3.411875,140.65,1.222083333,0,0,0.321
6/17/2016,21.82625,15.10625,11.47041667,24.13541667,76.08833333,2.831583333,134.23375,0.90025,0,0,0.313
6/18/2016,21.07416667,15.505,11.58625,22.3325,83.255,1.916166667,167.4270833,0.672916667,0.992708333,0,0.321
6/19/2016,21.9125,15.88041667,11.72916667,26.18541667,65.15333333,4.808708333,240.3958333,1.042875,0,0,0.3281
6/20/2016,20.20041667,16.15708333,11.95541667,19.97041667,48.58291667,3.924958333,294.2208333,1.286708333,0,0,0.3157
6/21/2016,19.86083333,16.13583333,12.11458333,21.39916667,51.54708333,2.213583333,219.8570833,1.199416667,0,0,0.2886
6/22/2016,20.0875,16.1025,12.22708333,20.03333333,67.30708333,3.236083333,153.9330417,0.871333333,0.143916667,0,0.2825
6/23/2016,20.64625,16.12875,12.35875,20.32875,60.81041667,1.828916667,83.64825,1.253791667,0,0,0.2783
6/24/2016,20.54791667,16.23916667,12.44708333,23.20916667,62.88708333,5.189416667,155.5458333,1.003625,0,0,0.2721
6/25/2016,21.46125,16.33875,12.53916667,25.65875,59.58083333,4.950541667,232.6666667,0.90225,0,0,0.2657
6/26/2016,20.29916667,16.44916667,12.6775,21.94041667,53.4475,6.146625,268.649125,1.087083333,0,0,0.2686
6/27/2016,20.15458333,16.40708333,12.80625,16.65375,68.75916667,3.117166667,217.6945833,1.018041667,0,0,0.2623
6/28/2016,19.51428571,16.31375,12.88708333,18.62625,56.76166667,0.938208333,203.705,1.205,0,0,0.2577
6/29/2016,20.83041667,16.30666667,12.91791667,21.23875,56.58625,2.125916667,203.9470833,1.165875,0.739791667,0,0.2515
6/30/2016,19.58791667,16.43166667,13.02875,16.40875,75.05208333,3.758208333,93.25775,0.885083333,0,0,0.2463
7/1/2016,19.31791667,16.37125,13.06708333,17.2025,56.11958333,1.774166667,133.2923333,1.24575,0,0,0.2349
7/2/2016,20.19375,16.33875,13.10125,21.78,53.41,2.345458333,137.9066667,0.8565,0,0,0.2302
7/3/2016,20.705,16.42291667,13.15791667,22.63416667,55.30041667,4.0775,176.9666667,1.205083333,0,0,0.225
7/4/2016,21.61208333,16.52833333,13.17833333,23.17625,66.9175,3.504083333,192.8041667,0.979458333,0.286791667,0,0.2199
7/5/2016,21.16625,16.735,13.2875,21.47041667,75.25375,2.054791667,159.9982917,0.835125,0,0,0.2157
7/6/2016,21.11125,16.85125,13.30625,22.16416667,66.05083333,1.553791667,205.8866667,0.978708333,0,0,0.2181
7/7/2016,21.52666667,16.98416667,13.36708333,20.90291667,80.75083333,2.123416667,154.1310417,0.723458333,0.373625,0,0.2183
7/8/2016,21.44666667,17.11708333,13.49958333,20.60083333,73.23541667,2.774125,253.078625,1.176458333,0.010583333,0,0.2263
7/9/2016,20.98125,17.19,13.55208333,22.16458333,70.33541667,3.465708333,165.9691667,0.959375,1.479541667,0,0.2257
7/10/2016,21.90666667,17.30625,13.64791667,23.38708333,76.93833333,3.749541667,159.525,1.016666667,0.055041667,0,0.2224
7/11/2016,20.69833333,17.6575,13.73625,19.38,93.21583333,3.315083333,158.61,0.183833333,2.205583333,0,0.1982
7/12/2016,20.36125,17.76333333,13.9225,21.66958333,67.62166667,4.958833333,235.575,1.057875,0.010583333,0,0.2025
7/13/2016,19.79541667,17.69458333,14.08875,19.50708333,77.87625,5.106916667,271.9208333,0.52,0.021166667,0,0.2018
7/14/2016,18.73958333,17.53208333,14.19916667,16.06541667,88.77541667,3.344458333,310.7583333,0.300625,0.209541667,0,0.2014
7/15/2016,19.63541667,17.27416667,14.27708333,19.12375,72.41166667,1.071708333,238.3483333,1.124291667,0,0,0.2047
7/16/2016,20.27083333,17.27291667,14.26416667,20.50041667,73.36666667,3.126125,164.4791667,0.817041667,0,0,0.2994
7/17/2016,20.66916667,17.41958333,14.31166667,21.76708333,73.04791667,3.447916667,259.4533333,1.071833333,0,0,0.3034
7/18/2016,21.29083333,17.51291667,14.32541667,23.30458333,64.73708333,1.169,182.5653333,1.108125,0,0,0.2993
7/19/2016,22.19875,17.72708333,14.34541667,25.73958333,73.73666667,4.246333333,150.2833333,1.001958333,0,0,0.29
7/20/2016,22.87833333,18.00041667,14.41583333,26.3975,82.08625,3.403041667,158.4291667,0.725666667,0,0,0.2806
7/21/2016,23.64541667,18.29291667,14.54208333,25.06375,75.40583333,1.628208333,139.448125,0.939791667,0.043375,0,0.1885
7/22/2016,23.55791667,18.57041667,14.63458333,26.73875,66.6775,1.575916667,138.8298333,0.9355,0,0,0.185
7/23/2016,23.07,18.79833333,14.7625,25.35583333,73.84958333,2.9595,168.75625,0.578666667,0.055,0,0.1821
7/24/2016,22.38125,18.87458333,14.95958333,22.52208333,70.7925,3.5135,287.1791667,1.146125,0,0,0.1799
7/25/2016,22.29583333,18.79458333,15.06458333,24.83708333,61.20666667,2.344541667,197.079375,1.121,0,0,0.1775
7/26/2016,22.99833333,18.79291667,15.12958333,23.57083333,78.42625,2.146041667,196.9508333,0.595,0.69425,0,0.2316
7/27/2016,22.57291667,18.9125,15.2475,21.53,74.125,3.047041667,154.8070417,1.078375,0.043375,0,0.2278
7/28/2016,22.45625,18.96833333,15.34166667,20.89166667,76.49958333,1.993041667,151.30325,1.014791667,0,0,0.2245
7/29/2016,22.45375,19.00333333,15.42583333,21.53708333,67.29458333,1.429583333,185.3275,1.030958333,0,0,0.2217
7/30/2016,22.78,19.04625,15.46333333,23.14333333,65.69708333,3.369708333,170.7166667,0.997583333,0,0,0.2171
7/31/2016,22.58416667,19.0675,15.53541667,24.00333333,70.06625,4.680291667,155.0583333,1.057583333,0,0,0.1731
8/1/2016,23.50083333,19.10083333,15.65666667,25.675,78.18666667,4.58425,168.7,0.891291667,0,0,0.1714
8/2/2016,24.04791667,19.22625,15.76541667,24.655,65.59083333,1.630375,300.2708333,1.11675,0,0,0.1696
8/3/2016,23.29458333,19.35583333,15.79083333,25.56166667,66.86,4.427541667,165.6083333,0.908083333,0,0,0.1676
8/4/2016,22.5075,19.41125,15.885,22.21208333,66.47916667,4.86475,275.0083333,0.922583333,0.053958333,0,0.1658
8/5/2016,21.105,19.28125,15.99375,19.30166667,67.24708333,2.099708333,301.9583333,1.044833333,0,0,0.1907
8/6/2016,21.72958333,19.03625,16.02125,20.58375,69.92708333,1.058,75.18566667,1.022375,0,0,0.1876
8/7/2016,22.17208333,18.9575,16.01375,23.03708333,63.88125,1.827458333,158.37,0.794041667,0,0,0.1846
